Time,theta_0,theta_1,theta_2
1742949970.6459074,-0.022636016830801964,-0.030320126563310623,0.5799472332000732
1742949970.6610458,-0.022595977410674095,-0.030361425131559372,0.5798131823539734
1742949970.6778615,-0.022562146186828613,-0.030382417142391205,0.5796812176704407
1742949970.6932802,-0.02254427783191204,-0.030418287962675095,0.5795239210128784
1742949970.7088819,-0.02252170257270336,-0.0304609052836895,0.5793538689613342
1742949970.7249148,-0.02249620296061039,-0.03048684261739254,0.5792002081871033
1742949970.7411432,-0.022493988275527954,-0.030507436022162437,0.5790414214134216
1742949970.7578058,-0.0225099828094244,-0.030538609251379967,0.5789059400558472
1742949970.7742026,-0.022537605836987495,-0.030554963275790215,0.5787819027900696
1742949970.789839,-0.022554708644747734,-0.030586689710617065,0.5786963105201721
1742949970.805895,-0.022581471130251884,-0.030628826469182968,0.5786212682723999
1742949970.8212314,-0.022596625611186028,-0.030655637383461,0.5785788297653198
1742949970.8369603,-0.022608160972595215,-0.030690591782331467,0.5785048604011536
1742949970.8531883,-0.02263640984892845,-0.030713705345988274,0.5784271359443665
1742949970.8699949,-0.02266303263604641,-0.030726032331585884,0.5783393979072571
1742949970.884984,-0.022708548232913017,-0.030745405703783035,0.5782289505004883
1742949970.901212,-0.022739972919225693,-0.030758775770664215,0.5781058669090271
1742949970.9184208,-0.022772839292883873,-0.030790381133556366,0.5779820680618286
1742949970.9340775,-0.022802338004112244,-0.030805112794041634,0.5778270959854126
1742949970.949859,-0.022840509191155434,-0.03082970529794693,0.5776844024658203
1742949970.9659436,-0.022863425314426422,-0.03084777481853962,0.577537477016449
1742949970.981316,-0.02289792150259018,-0.030863622203469276,0.5773915648460388
1742949970.9978542,-0.022922402247786522,-0.03087894432246685,0.5772497653961182
1742949971.014029,-0.02293872833251953,-0.030888332054018974,0.5771384239196777
1742949971.0303934,-0.022950032725930214,-0.030909700319170952,0.5770413279533386
1742949971.0452683,-0.02296055480837822,-0.030916988849639893,0.5769541263580322
1742949971.061148,-0.02295752242207527,-0.030913859605789185,0.5768814086914062
1742949971.076933,-0.022941844537854195,-0.030909445136785507,0.576811671257019
1742949971.093216,-0.02294602058827877,-0.030907467007637024,0.5767694115638733
1742949971.108901,-0.022944316267967224,-0.03092910908162594,0.5767250657081604
